USPS,GEOID,NAME,INTPTLAT,INTPTLONG
TX,48075,Childress County,34.529337,-100.208336
TX,48077,Clay County,33.785904,-98.212917
TX,48079,Cochran County,33.60844,-102.830449
TX,48081,Coke County,31.877105,-100.635236
TX,48083,Coleman County,31.914205,-99.346622
TX,48085,Collin County,33.194737,-96.579723
TX,48087,Collingsworth County,34.963358,-100.272135
TX,48089,Colorado County,29.596296,-96.508935
TX,48091,Comal County,29.805491,-98.260544
TX,48093,Comanche County,31.951645,-98.549617
TX,48095,Concho County,31.318865,-99.863648
TX,48097,Cooke County,33.639196,-97.210343
TX,48099,Coryell County,31.391177,-97.798022
TX,48101,Cottle County,34.091906,-100.276442
TX,48103,Crane County,31.422796,-102.487774
TX,48105,Crockett County,30.717532,-101.404211
TX,48107,Crosby County,33.609144,-101.29871
TX,48109,Culberson County,31.445908,-104.526945
TX,48111,Dallam County,36.28637,-102.59402
TX,48113,Dallas County,32.766987,-96.778424
TX,48115,Dawson County,32.741934,-101.947322
TX,48117,Deaf Smith County,34.940766,-102.607564
TX,48119,Delta County,33.385933,-95.67335
TX,48121,Denton County,33.205132,-97.12114
TX,48123,DeWitt County,29.082346,-97.361654
TX,48125,Dickens County,33.615363,-100.787617
TX,48127,Dimmit County,28.423587,-99.765871
TX,48129,Donley County,34.955036,-100.815846
TX,48131,Duval County,27.681123,-98.497393
TX,48133,Eastland County,32.324645,-98.83656
TX,48135,Ector County,31.865301,-102.542507
TX,48137,Edwards County,29.985877,-100.307373
TX,48139,Ellis County,32.346878,-96.79694
TX,48141,El Paso County,31.76648,-106.241424
TX,48143,Erath County,32.238136,-98.222377
TX,48145,Falls County,31.25193,-96.934127
TX,48147,Fannin County,33.591161,-96.104988
TX,48149,Fayette County,29.877886,-96.921231
TX,48151,Fisher County,32.740473,-100.40312
TX,48153,Floyd County,34.07373,-101.303274
TX,48155,Foard County,33.963306,-99.816828
TX,48157,Fort Bend County,29.526602,-95.771015
TX,48159,Franklin County,33.175846,-95.219066
TX,48161,Freestone County,31.70126,-96.144487
TX,48163,Frio County,28.869334,-99.108788
TX,48165,Gaines County,32.743942,-102.631561
TX,48167,Galveston County,29.228247,-94.895511
TX,48169,Garza County,33.183792,-101.301134
TX,48171,Gillespie County,30.325091,-98.941851
TX,48173,Glasscock County,31.868006,-101.521494
TX,48175,Goliad County,28.6607,-97.430415
TX,48177,Gonzales County,29.461912,-97.49192
TX,48179,Gray County,35.402542,-100.812374
TX,48181,Grayson County,33.624524,-96.675693
TX,48183,Gregg County,32.486397,-94.816276
TX,48185,Grimes County,30.543231,-95.988082
TX,48187,Guadalupe County,29.583532,-97.946771
TX,48189,Hale County,34.068436,-101.822888
TX,48191,Hall County,34.655623,-100.763893
TX,48193,Hamilton County,31.707342,-98.111756
TX,48195,Hansford County,36.272847,-101.35693
TX,48197,Hardeman County,34.289904,-99.745697
TX,48199,Hardin County,30.329648,-94.393178
TX,48201,Harris County,29.857273,-95.393037
TX,48203,Harrison County,32.547991,-94.374434
TX,48205,Hartley County,35.840244,-102.610047
TX,48207,Haskell County,33.175964,-99.730774
TX,48209,Hays County,30.061225,-98.029267
TX,48211,Hemphill County,35.815956,-100.27921
TX,48213,Henderson County,32.211633,-95.853418
TX,48215,Hidalgo County,26.396384,-98.18099
TX,48217,Hill County,31.982681,-97.130668
TX,48219,Hockley County,33.605932,-102.343398
TX,48221,Hood County,32.430149,-97.831677
TX,48223,Hopkins County,33.148959,-95.565194
TX,48225,Houston County,31.323036,-95.4216
TX,48227,Howard County,32.303471,-101.438772
TX,48229,Hudspeth County,31.450868,-105.377549
TX,48231,Hunt County,33.123308,-96.08423
TX,48233,Hutchinson County,35.837047,-101.362746
TX,48235,Irion County,31.303424,-100.981304
TX,48237,Jack County,33.232161,-98.171176
TX,48239,Jackson County,28.959802,-96.58908
TX,48241,Jasper County,30.752932,-94.022294
TX,48243,Jeff Davis County,30.621957,-104.191304
TX,48245,Jefferson County,29.854,-94.149331
TX,48247,Jim Hogg County,27.041212,-98.700127
TX,48249,Jim Wells County,27.733516,-98.090814
TX,48251,Johnson County,32.379821,-97.364959
TX,48253,Jones County,32.743709,-99.87443
TX,48255,Karnes County,28.908996,-97.852205
TX,48257,Kaufman County,32.598944,-96.288377
TX,48259,Kendall County,29.943525,-98.709269
TX,48261,Kenedy County,26.890213,-97.591143
TX,48263,Kent County,33.18478,-100.76972
TX,48265,Kerr County,30.059953,-99.353339
TX,48267,Kimble County,30.479472,-99.746396
TX,48269,King County,33.614268,-100.245345
TX,48271,Kinney County,29.347086,-100.4177
TX,48273,Kleberg County,27.438735,-97.66062
TX,48275,Knox County,33.616657,-99.747112
TX,48277,Lamar County,33.667263,-95.570348
TX,48279,Lamb County,34.068861,-102.348018
TX,48281,Lampasas County,31.196731,-98.240889
TX,48283,La Salle County,28.351098,-99.096774
TX,48285,Lavaca County,29.382578,-96.923633
TX,48287,Lee County,30.321078,-96.976321
TX,48289,Leon County,31.300493,-95.995622
TX,48291,Liberty County,30.158451,-94.844078
TX,48293,Limestone County,31.547543,-96.593623
TX,48295,Lipscomb County,36.2802,-100.272683
TX,48297,Live Oak County,28.351535,-98.126961
TX,48299,Llano County,30.707584,-98.68469
TX,48301,Loving County,31.844936,-103.561229
TX,48303,Lubbock County,33.611469,-101.819944
TX,48305,Lynn County,33.178412,-101.818493
TX,48307,McCulloch County,31.205477,-99.359856
TX,48309,McLennan County,31.549493,-97.201472
TX,48311,McMullen County,28.384922,-98.578853
TX,48313,Madison County,30.966878,-95.930372
TX,48315,Marion County,32.798182,-94.356853
TX,48317,Martin County,32.30983,-101.961836
TX,48319,Mason County,30.703229,-99.237613
TX,48321,Matagorda County,28.77476,-96.001532
TX,48323,Maverick County,28.729787,-100.316678
TX,48325,Medina County,29.353661,-99.111085
TX,48327,Menard County,30.884392,-99.853962
TX,48329,Midland County,31.870896,-102.024326
TX,48331,Milam County,30.791242,-96.984395
TX,48333,Mills County,31.494888,-98.594623
TX,48335,Mitchell County,32.304117,-100.924392
TX,48337,Montague County,33.678356,-97.725014
TX,48339,Montgomery County,30.300611,-95.494719
TX,48341,Moore County,35.835676,-101.890502
TX,48343,Morris County,33.116466,-94.731265
TX,48345,Motley County,34.057899,-100.793152
TX,48347,Nacogdoches County,31.62056,-94.62025
TX,48349,Navarro County,32.048448,-96.476909
TX,48351,Newton County,30.786718,-93.73925
TX,48353,Nolan County,32.312338,-100.418108
TX,48355,Nueces County,27.738737,-97.51866
TX,48357,Ochiltree County,36.278744,-100.815864
TX,48359,Oldham County,35.401921,-102.59762
TX,48361,Orange County,30.122323,-93.8941
TX,48363,Palo Pinto County,32.752204,-98.317967
TX,48365,Panola County,32.163978,-94.305156
TX,48367,Parker County,32.777096,-97.805905
TX,48369,Parmer County,34.532163,-102.784853
TX,48371,Pecos County,30.770894,-102.71986
TX,48373,Polk County,30.784553,-94.837338
TX,48375,Potter County,35.398675,-101.893804
TX,48377,Presidio County,30.005891,-104.261619
TX,48379,Rains County,32.87058,-95.79544
TX,48381,Randall County,34.962529,-101.895547
TX,48383,Reagan County,31.375191,-101.514395
TX,48385,Real County,29.830097,-99.812549
TX,48387,Red River County,33.619625,-95.048429
TX,48389,Reeves County,31.308366,-103.712706
TX,48391,Refugio County,28.312716,-97.161366
TX,48393,Roberts County,35.836216,-100.807555
TX,48395,Robertson County,31.025481,-96.514941
TX,48397,Rockwall County,32.898677,-96.404402
TX,48399,Runnels County,31.845119,-99.982715
TX,48401,Rusk County,32.109423,-94.756382
TX,48403,Sabine County,31.3433,-93.851913
TX,48405,San Augustine County,31.382449,-94.16318
TX,48407,San Jacinto County,30.574388,-95.163136
TX,48409,San Patricio County,28.011794,-97.517157
TX,48411,San Saba County,31.155138,-98.819292
TX,48413,Schleicher County,30.896233,-100.527216
TX,48415,Scurry County,32.744353,-100.913346
TX,48417,Shackelford County,32.74382,-99.347005
TX,48419,Shelby County,31.790139,-94.142579
TX,48421,Sherman County,36.278593,-101.899265
TX,48423,Smith County,32.375106,-95.268743
TX,48425,Somervell County,32.218071,-97.769217
TX,48427,Starr County,26.530903,-98.740235
TX,48429,Stephens County,32.736306,-98.836119
TX,48431,Sterling County,31.835773,-101.054911
TX,48433,Stonewall County,33.17958,-100.253807
TX,48435,Sutton County,30.51768,-100.50527
TX,48437,Swisher County,34.526319,-101.743865
TX,48439,Tarrant County,32.772119,-97.291224
TX,48441,Taylor County,32.297327,-99.890179
TX,48443,Terrell County,30.232343,-102.072513
TX,48445,Terry County,33.171229,-102.339284
TX,48447,Throckmorton County,33.170695,-99.205796
TX,48449,Titus County,33.214599,-94.966783
TX,48451,Tom Green County,31.398823,-100.463788
TX,48453,Travis County,30.239513,-97.69127
TX,48455,Trinity County,31.096675,-95.151687
TX,48457,Tyler County,30.769295,-94.375656
TX,48459,Upshur County,32.735349,-94.941184
TX,48461,Upton County,31.353816,-102.041546
TX,48463,Uvalde County,29.350308,-99.768427
TX,48465,Val Verde County,29.875285,-101.143324
TX,48467,Van Zandt County,32.558787,-95.836906
TX,48469,Victoria County,28.79637,-96.971198
TX,48471,Walker County,30.743163,-95.569825
TX,48473,Waller County,30.013578,-95.982102
TX,48475,Ward County,31.513069,-103.105113
TX,48477,Washington County,30.215075,-96.410272
TX,48479,Webb County,27.760799,-99.340752
TX,48481,Wharton County,29.27848,-96.229674
TX,48483,Wheeler County,35.392593,-100.253107
TX,48485,Wichita County,33.991103,-98.716851
TX,48487,Wilbarger County,34.08492,-99.24244
TX,48489,Willacy County,26.480381,-97.583256
TX,48491,Williamson County,30.64903,-97.605069
TX,48493,Wilson County,29.173883,-98.086734
TX,48495,Winkler County,31.831415,-103.055986
TX,48497,Wise County,33.219095,-97.653997
TX,48499,Wood County,32.783588,-95.382166
TX,48501,Yoakum County,33.162398,-102.832242
TX,48503,Young County,33.158788,-98.678281
TX,48505,Zapata County,26.996981,-99.182603
TX,48507,Zavala County,28.864652,-99.75983
UT,49001,Beaver County,38.357535,-113.238948
UT,49003,Box Elder County,41.300466,-113.126808
UT,49005,Cache County,41.734168,-111.744568
UT,49007,Carbon County,39.673284,-110.588484
UT,49009,Daggett County,40.890099,-109.505785
UT,49011,Davis County,41.037559,-112.201943
UT,49013,Duchesne County,40.289393,-110.429584
UT,49015,Emery County,39.009025,-110.7211
UT,49017,Garfield County,37.831664,-111.450908
UT,49019,Grand County,38.974326,-109.57345
UT,49021,Iron County,37.909304,-113.30674
UT,49023,Juab County,39.71412,-112.790471
UT,49025,Kane County,37.275089,-111.815329
UT,49027,Millard County,39.094535,-113.525009
UT,49029,Morgan County,41.091027,-111.577885
UT,49031,Piute County,38.335881,-112.129375
UT,49033,Rich County,41.627598,-111.240227
UT,49035,Salt Lake County,40.667883,-111.92424
UT,49037,San Juan County,37.602633,-109.791574
UT,49039,Sanpete County,39.382531,-111.572883
UT,49041,Sevier County,38.746824,-111.81193
UT,49043,Summit County,40.87206,-110.968486
UT,49045,Tooele County,40.467753,-113.123979
UT,49047,Uintah County,40.125887,-109.517748
UT,49049,Utah County,40.120425,-111.668508
UT,49051,Wasatch County,40.334884,-111.161568
UT,49053,Washington County,37.262531,-113.4878
UT,49055,Wayne County,38.25984,-110.990877
UT,49057,Weber County,41.270328,-111.876794
VT,50001,Addison County,44.031248,-73.141581
